000561	烽火电子	SZ	59399.2
000563	陕国投Ａ	SZ	121467.0
000564	西安民生	SZ	43600.9
000565	渝三峡Ａ	SZ	43359.2
000566	海南海药	SZ	49434.3
000567	海德股份	SZ	15036.1
000568	泸州老窖	SZ	140053.0
000570	苏常柴Ａ	SZ	41137.4
000571	新大洲Ａ	SZ	73575.0
000572	海马汽车	SZ	164210.0
000573	粤宏远Ａ	SZ	62228.6
000576	广东甘化	SZ	25617.6
000581	威孚高科	SZ	83643.8
000582	北部湾港	SZ	14205.9
000584	友利控股	SZ	61061.5
000585	东北电气	SZ	60942.1
000586	汇源通信	SZ	19344.0
000587	金叶珠宝	SZ	55713.5
000589	黔轮胎Ａ	SZ	74540.7
000590	*ST古汉	SZ	22323.6
000591	桐 君 阁	SZ	27463.1
000592	平潭发展	SZ	83770.5
000593	大通燃气	SZ	22317.5
000595	宝塔实业	SZ	21681.0
000596	古井贡酒	SZ	38359.9
000597	东北制药	SZ	43854.9
000598	兴蓉环境	SZ	298622.0
000599	青岛双星	SZ	62797.2
000600	建投能源	SZ	109005.0
000601	韶能股份	SZ	99395.4
000603	盛达矿业	SZ	44077.1
000605	渤海股份	SZ	11843.5
000606	青海明胶	SZ	46932.4
000607	华媒控股	SZ	48773.2
000608	阳光股份	SZ	74991.3
000609	绵世股份	SZ	27411.9
000610	西安旅游	SZ	19510.4
000611	*ST蒙发	SZ	31906.4
000612	焦作万方	SZ	95778.1
000613	大东海A	SZ	26102.7
000615	湖北金环	SZ	21166.9
000616	海航投资	SZ	143013.0
000617	石油济柴	SZ	28753.9
000619	海螺型材	SZ	36000.0
000620	新华联	SZ	159797.0
000622	恒立实业	SZ	28297.6
000623	吉林敖东	SZ	80693.0
000625	长安汽车	SZ	338752.0
000626	如意集团	SZ	20229.8
000627	天茂集团	SZ	135359.0
000628	高新发展	SZ	18797.9
000629	攀钢钒钛	SZ	476730.0
000630	铜陵有色	SZ	956045.0
000631	顺发恒业	SZ	146371.0
000632	三木集团	SZ	46548.5
000633	合金投资	SZ	38510.6
000635	英 力 特	SZ	30308.8
000636	风华高科	SZ	75048.2
000637	茂化实华	SZ	36648.6
000638	万方发展	SZ	30940.0
000639	西王食品	SZ	37664.6
000650	仁和药业	SZ	123801.0
000651	格力电器	SZ	597318.0
000652	泰达股份	SZ	146567.0
000655	金岭矿业	SZ	59534.0
000656	金科股份	SZ	364879.0
000657	中钨高新	SZ	24557.1
000659	*ST中富	SZ	128570.0
000661	长春高新	SZ	13132.4
000662	索芙特	SZ	28798.5
000663	永安林业	SZ	17031.8
000665	湖北广电	SZ	46107.0
000666	经纬纺机	SZ	29348.9
000667	美好集团	SZ	255959.0
000668	荣丰控股	SZ	14668.8
000669	金鸿能源	SZ	47852.6
000670	盈方微	SZ	56098.8
000671	阳 光 城	SZ	323163.0
000672	上峰水泥	SZ	21547.1
000673	当代东方	SZ	20808.0
000676	智度投资	SZ	25100.9
000677	*ST海龙	SZ	86397.3
000678	襄阳轴承	SZ	30107.6
000679	大连友谊	SZ	35634.2
000680	山推股份	SZ	95483.1
000681	视觉中国	SZ	19667.6
000682	东方电子	SZ	97802.3
000683	远兴能源	SZ	116264.0
000685	中山公用	SZ	99745.1
000686	东北证券	SZ	174885.0
000687	华讯方舟	SZ	53166.6
000688	建新矿业	SZ	29603.4
000690	宝新能源	SZ	171080.0
000691	亚太实业	SZ	29048.6
000692	惠天热电	SZ	53278.9
000693	华泽钴镍	SZ	25527.9
000695	滨海能源	SZ	22172.1
000697	炼石有色	SZ	43130.0
000698	沈阳化工	SZ	43235.3
000700	模塑科技	SZ	30904.3
000701	厦门信达	SZ	28969.4
000702	正虹科技	SZ	26663.3
000703	恒逸石化	SZ	115359.0
000705	浙江震元	SZ	28193.0
000707	双环科技	SZ	46414.3
000708	大冶特钢	SZ	44940.9
000709	河钢股份	SZ	1061690.0
000710	天兴仪表	SZ	15120.0
000711	*ST京蓝	SZ	16089.8
000712	锦龙股份	SZ	84650.0
000713	丰乐种业	SZ	29887.3
000715	中兴商业	SZ	27854.6
000716	黑芝麻	SZ	22233.9
000717	韶钢松山	SZ	166952.0
000718	苏宁环球	SZ	191049.0
000719	大地传媒	SZ	51319.0
000720	新能泰山	SZ	86345.9
000721	西安饮食	SZ	43562.4
000722	湖南发展	SZ	46415.5
000723	美锦能源	SZ	19486.1
000725	京东方Ａ	SZ	2402840.0
000726	鲁  泰Ａ	SZ	56079.9
000727	华东科技	SZ	35814.6
000728	国元证券	SZ	196410.0
000729	燕京啤酒	SZ	250934.0
000731	四川美丰	SZ	59129.7
000732	泰禾集团	SZ	101577.0
000733	振华科技	SZ	42915.9
000735	罗 牛 山	SZ	88008.2
000736	中房地产	SZ	13873.4
000737	南风化工	SZ	54874.4
000738	中航动控	SZ	114564.0
000739	普洛药业	SZ	106005.0
000748	长城信息	SZ	80208.0
000750	国海证券	SZ	231036.0
000751	锌业股份	SZ	140984.0
000752	西藏发展	SZ	26375.1
000753	漳州发展	SZ	81935.5
000755	山西三维	SZ	46925.6
000756	新华制药	SZ	30731.3
000757	浩物股份	SZ	31280.3
000758	中色股份	SZ	90156.1
000759	中百集团	SZ	68067.2
000760	斯太尔	SZ	33159.3
000761	本钢板材	SZ	273594.0
000762	西藏矿业	SZ	47595.4
000766	通化金马	SZ	44901.6
000767	漳泽电力	SZ	157372.0
000768	中航飞机	SZ	265382.0
000776	广发证券	SZ	591929.0
000777	中核科技	SZ	38336.0
000778	新兴铸管	SZ	364181.0
000779	三毛派神	SZ	18644.1
000780	平庄能源	SZ	101431.0
000782	美达股份	SZ	40450.9
000783	长江证券	SZ	474237.0
000785	武汉中商	SZ	25109.4
000786	北新建材	SZ	137766.0
000788	北大医药	SZ	55877.4
000789	万年青	SZ	61335.0
000790	华神集团	SZ	42840.0
000791	甘肃电投	SZ	72212.4
000792	盐湖股份	SZ	156638.0
000793	华闻传媒	SZ	175276.0
000795	太原刚玉	SZ	32639.6
000796	凯撒旅游	SZ	24652.3
000797	中国武夷	SZ	33436.2
000798	中水渔业	SZ	31944.9
000799	*ST酒鬼	SZ	22420.2
000800	一汽轿车	SZ	141175.0
000801	四川九洲	SZ	45988.4
000802	北京文化	SZ	37478.6
000803	金宇车城	SZ	9769.28
000806	银河生物	SZ	69844.8
